대분류코드,대분류명,소분류코드,소분류명,백문일련번호,주제,질문,답변,원문링크
84,부동산/임대차,423,공공임대주택 입주자,6075,분양전환공공임대주택 공급별 입주자격,분양전환공공임대주택의 자격요건이 궁금합니다.,"분양전환공공임대주택 청년 대상 특별공급에 신청하기 위해서는 다음의 요건을 갖추어야 합니다.
◇
청년 대상 특별공급
☞ 입주자 모집공고일 현재 청년(19세 이상 39세 이하로 혼인 중이 아니며, 과거 주택을 소유한 사실이 없는 사람으로 한정)인 무주택자(청년이 주택을 소유하고 있지 않은 경우를 말하며 청년이 속한 세대의 다른 세대구성원이 주택을 소유한 경우에도 무주택자로 봄)로서 다음의 입주요건을 갖춘 사람은 그 건설량의 15%의 범위에서 한 차례에 한정하여 1세대 1주택의 기준으로 특별공급을 받을 수 있습니다.
▪ 자산요건을 충족할 것
▪ 주택청약종합저축에 가입한 후 6개월이 지난 경우로서 매월 약정납입일에 월납입금을 6회 이상 납입하였을 것
▪ 국토교통부장관이 정하는 바에 따라 산정한 본인의 월평균소득이 전년도 도시근로자가구원수별 가구당 월평균소득의 140% 이하일 것
☞ 위의 경우 전용면적이 60㎡ 이하인 주택으로만 특별공급을 받을 수 있습니다.",https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1769&ccfNo=2&cciNo=6&cnpClsNo=2
84,부동산/임대차,423,공공임대주택 입주자,6071,국민임대주택 일반공급 입주자격,국민임대주택 일반공급 전용면적 70㎡인 경우 입주자격이 궁금합니다.,"국민임대주택 입주자 모집공고일 현재 무주택세대구성원으로서 전용면적 60㎡를 초과하는 국민임대주택의 경우 다음의 입주 자격을 갖추어야 합니다.
◇
입주자격
☞ 해당 세대의 월평균소득이 전년도 도시근로자 가구원수별 가구당 월평균소득의 100%(가구원 수가 1명인 경우에는 120%, 2명인 경우에는 110%) 이하인 사람
☞ 경쟁시 아래 순위에 따라 입주자를 선정하며, 동일 순위에서는 해당 주택이 건설되는 시·군·자치구 거주자에게 우선공급할 수 있음
▪ 제1순위: 주택청약종합저축에 가입하여 24회 이상 납입한 사람
▪ 제2순위: 주택청약종합저축에 가입하여 6회 이상 납입한 사람
▪ 제3순위: 제1순위 및 제2순위에 해당되지 않는 사람",https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1769&ccfNo=2&cciNo=2&cnpClsNo=2
84,부동산/임대차,423,공공임대주택 입주자,6068,공공임대주택 알아보기,공공임대주택을 찾아보니 종류가 많아서 헷갈립니다. 임대주택마다 무엇이 다른가요?,"공공임대주택은 영구임대주택, 국민임대주택, 행복주택, 통합공공임대주택, 장기전세주택, 분양전환공공임대주택, 기존주택등매입임대주택, 기존주택전세임대주택이 있으며 각각의 임대주택은 다음과 같습니다.
◇
공공임대주택의 종류
☞ 영구임대주택 : 국가나 지방자치단체의 재정을 지원받아 최저소득 계층의 주거안정을 위하여 50년 이상 또는 영구적인 임대를 목적으로 공급하는 공공임대주택을 말합니다.
☞ 국민임대주택 : 국가나 지방자치단체의 재정이나 「주택도시기금법」에 따른 주택도시기금의 자금을 지원받아 저소득 서민의 주거안정을 위하여 30년 이상 장기간 임대를 목적으로 공급하는 공공임대주택을 말합니다.
☞ 행복주택 : 국가나 지방자치단체의 재정이나 주택도시기금의 자금을 지원받아 대학생, 사회초년생, 신혼부부 등 젊은 층의 주거안정을 목적으로 공급하는 공공임대주택을 말합니다.
☞ 통합공공임대주택 : 국가나 지방자치단체의 재정이나 주택도시기금의 자금을 지원받아 최저소득 계층, 저소득 서민, 젊은 층 및 장애인·국가유공자 등 사회 취약계층 등의 주거안정을 목적으로 공급하는 공공임대주택을 말합니다.
☞ 장기전세주택 : 국가나 지방자치단체의 재정이나 주택도시기금의 자금을 지원받아 전세계약의 방식으로 공급하는 공공임대주택을 말합니다.
☞ 분양전환공공임대주택 : 일정 기간 임대 후 분양전환할 목적으로 공급하는 공공임대주택을 말합니다.
☞ 기존주택등매입임대주택 : 국가나 지방자치단체의 재정이나 주택도시기금의 자금을 지원받아 기존주택을 매입하여 「국민기초생활 보장법」에 따른 수급자 등 저소득층과 청년 및 신혼부부 등에게 공급하는 공공임대주택을 말합니다.
☞ 기존주택전세임대주택 : 국가나 지방자치단체의 재정이나 주택도시기금의 자금을 지원받아 기존주택을 임차하여 「국민기초생활 보장법」에 따른 수급자 등 저소득층과 청년 및 신혼부부 등에게 전대(轉貸)하는 공공임대주택을 말합니다.",https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1769&ccfNo=1&cciNo=1&cnpClsNo=1
84,부동산/임대차,423,공공임대주택 입주자,6074,장기전세임대주택 입주자 선정 방법,공공임대주택 중 장기전세임대주택의 자격요건 외에 다른 기준이 있는 것인지 궁금합니다.,"장기전세임대주택의 입주자 신청 시 같은 순위 안에서 경쟁이 있는 경우에는 다음의 내용이 포함된 기준을 별도로 정하여 입주자를 선정할 수 있습니다.
◇
장기전세임대주택 입주자 선정 방법
① 주택청약종합저축 가입기간 또는 납입횟수·금액
② 무주택기간
③ 해당 주택건설지역 거주기간
④ 과거 장기전세주택 입주자 선정 여부
⑤ 그 밖에 공공주택사업자가 필요하다고 판단하는 사항
※ 위 입주자 선정방법에도 불구하고 국토교통부장관, 지방자치단체 및 공공주택사업자는 ①부터 ⑤까지의 사항을 고려하여 별도로 정해진 우선공급대상자 및 입주자선정을 위한 가점·감점기준에 따라 장기전세주택 전체 건설량의 10% 범위에서 우선공급할 수 있습니다.",https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1769&ccfNo=2&cciNo=5&cnpClsNo=2
84,부동산/임대차,423,공공임대주택 입주자,6076,임대차계약서 작성 및 자금 지원,"공공임대주택 임대차계약서는 어떻게 작성해야 하는지, 자금 지원을 받을 수 있는지 궁금합니다.","공공임대주택에 대한 임대차계약을 체결하려는 사람은 표준임대차계약서를 사용해야 하며 공공임대주택 입주에 필요한 자금을 융자받을 수 있습니다.
◇
임대차계약서의 작성
☞ 공공임대주택에 대한 임대차계약을 체결하려는 사람은 공공건설임대주택용 표준임대차계약서(분납임대주택은 제외)를 사용하며, 표준임대차계약서에는 다음의 사항이 포함됩니다.
▪ 임대료 및 그 증액에 관한 사항
▪ 임대차 계약기간
▪ 공공주택사업자 및 임차인의 권리·의무에 관한 사항
▪ 공공임대주택의수선·유지 및 보수에 관한 사항
◇
임대주택 입주에 필요한 자금을 융자받을 수 있습니다
.
☞ 임대주택을 공급받으려는 사람은 다음의 어느 하나에 해당하는 자금을 융자 받을 수 있습니다.
▪ 주택전세자금대출: 버팀목전세자금, 청년전용 버팀목전세자금, 신혼부부전용 전세자금 등
▪ 주택구입자금대출: 내집마련디딤돌대출, 신혼부부전용 구입자금, 수익공유형모기지, 손익공유형모기지 등",https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1769&ccfNo=3&cciNo=1&cnpClsNo=1
84,부동산/임대차,423,공공임대주택 입주자,6073,통합공공임대주택 일반공급 입주자격,통합공공임대주택의 자격 요건이 어떻게 되는지 궁금합니다.,"통합공공임대주택은 입주자모집공고일 현재 한부모가족 등의 구분에 따라 해당 자격 요건을 만족하는 사람에게 1세대 1주택의 기준으로 공급하고 있습니다.
◇
통합공공임대주택 한부모가족 입주 자격 요건
☞ 한부모가족으로서 다음의 요건을 모두 갖춘 사람은 통합공공임대주택 입주를 신청할 수 있습니다.
▪ 6세 이하 자녀를 둔 한부모가족
▪ 무주택세대구성원일 것
▪ 해당 세대의 월평균소득이 기준 중위소득의 150% 이하일 것. 다만, 가구원 수가 2명인 경우에는 기준 중위소득의 160% 이하로 할 것",https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1769&ccfNo=2&cciNo=4&cnpClsNo=2
84,부동산/임대차,423,공공임대주택 입주자,6077,임대차계약의 재계약 거절 등,공공임대주택에 중대한 하자가 있으면 임차인이 계약을 해지할 수 있나요?,"네. 공공임대주택에 거주 중인 임차인은 시장·군수 또는 구청장이 임대주택에 거주하기 곤란할 정도의 중대한 하자가 있다고 인정하는 경우에는 임대차계약을 해제 또는 해지하거나 재계약을 거절할 수 있습니다.
◇
임차인의 해제
·
해지 및 재계약 거절 사유
☞ 시장·군수 또는 구청장이 공공임대주택에 거주하기 곤란할 정도의 중대한 하자가 있다고 인정한 경우
☞ 공공주택사업자가 시장·군수 또는 구청장이 지정한 기간에 하자보수명령을 이행하지 아니한 경우
☞ 공공주택사업자가 임차인의 의사에 반하여 공공임대주택의 부대시설·복리시설을 파손하거나 철거시킨 경우
☞ 공공주택사업자의 귀책사유로 입주기간 종료일부터 3개월 이내에 입주할 수 없는 경우
☞공공주택사업자가 표준임대차계약서상의 의무를 위반한 경우",https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1769&ccfNo=3&cciNo=3&cnpClsNo=1
84,부동산/임대차,423,공공임대주택 입주자,6070,영구임대주택 우선공급 입주자격,"아버지가 국가유공자이신데, 영구임대주택 우선공급으로 신청해도 될까요.","신청하셔도 됩니다. 영구임대주택 우선공급은 국가유공자, 국군포로, 수급자인 신혼부부, 65세 이상 고령자를 대상으로 합니다.
◇
국가유공자 등에 대한 우선공급 입주자격
☞ 해당 세대의 월평균소득이 전년도 도시근로자 가구당 월평균소득의 70% 이하(가구원 수가 1명인 경우에는 90%, 2명인 경우에는 80%)이고, 무주택세대구성원으로서 국가보훈처장이 영구임대주택 입주가 필요하다고 인정하는 다음에 해당하는 공급신청자의 경우에는 일반공급에 따른 입주자선정 순위와 상관없이 그 건설량의 10%를 1세대 1주택의 기준으로 우선 공급받을 수 있습니다.
① 국가유공자 또는 그 유족
② 보훈보상대상자 또는 그 유족
③ 5·18 민주유공자 또는 그 유족
④ 특수임무유공자 또는 그 유족
⑤ 참전유공자
⑥ 종전의
「국가유공자 등 예우 및 지원에 관한 법률」
(법률 제11041호로 개정되기 전의 것을 말함) 제73조의2에 따라 국가유공자에 준하는 군경 등으로 등록된 사람 또는 그 유족
☞ 공급신청자 중 입주자로 선정되지 못한 사람에 대해서는 별도의 신청절차 없이 일반공급 신청자에 포함됩니다
※ 국가유공자에 대한 영구임대주택의 우선공급에 대한 규정은 2024년 3월 31일까지 효력을 갖습니다.",https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1769&ccfNo=2&cciNo=1&cnpClsNo=3
84,부동산/임대차,423,공공임대주택 입주자,6069,무주택세대구성원,공공임대주택 입주자 모집공고에 나오는 무주택세대구성원은 무엇인가요?,"“무주택세대구성원”이란 세대원 전원이 주택을 소유하고 있지 않은 세대의 구성원을 말하며 “세대원”이란 다음의 사람[주택공급신청자(이하 “신청자”라 함)가 세대별 주민등록표에 등재되어 있지 않은 경우는 제외)을 말합니다.
◇
무주택세대구성원
[표]
세대구성원(자격검증대상) | 비고
신청자 | -
신청자의 배우자 | -
신청자의 직계존속 신청자의 배우자의 직계존속 | 주신청자 또는 주택공급신청자의 배우자와 같은 세대별 주민등록표에 등재되어 있는 사람
신청자의 직계비속 신청자의 직계비속의 배우자 | 신청자 또는 신청자의 배우자와 세대별 주민등록표에 함께 등재되어 있는 사람
신청자의 배우자의 직계비속 신청자의 배우자의 직계비속의 배우자 | 신청자와 세대별 주민등록표상에 함께 등재되어 있는 사람에 한함
[표 끝]",https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1769&ccfNo=1&cciNo=1&cnpClsNo=2
84,부동산/임대차,423,공공임대주택 입주자,6072,행복주택 임대차계약 갱신 및 최대 거주기간,혼인신고를 하여 배우자가 제가 사는 행복주택으로 전입하면 거주기간이 달라지나요?,"행복주택의 임대차계약은 2년마다 갱신하여야 하며, 청년을 비롯한 행복주택 입주자의 최대 거주기간은 다음과 같습니다.
◇
행복주택 입주 거주기간 및 입주자격 변경시 최대 거주기간
☞ 대학생 및 청년: 10년
☞ 신혼부부, 한부모가족, 창업지원주택·지역전략산업지원주택의 입주자 또는 장기근속자: 자녀(태아를 포함) 수를 기준으로 아래에서 정한 기간
▪ 자녀가 없는 경우: 10년
▪ 자녀가 1명 이상인 경우: 14년
☞ 주거급여수급자: 20년
☞ 고령자: 20년
☞ 산업단지 근로자: 10년(자녀가 1명 이상인 경우 14년)
☞ 행복주택 사업을 위해 철거하는 주택의 소유자 또는 세입자 중 행복주택의 공급을 신청한 입주자: 20년
◇
입주자격 변경시 최대 거주기간
☞ 청년인 행복주택 입주자가 거주하는 중 신혼부부의 입주자격을 갖추는 경우에는 공급대상을 변경하여 새로 계약을 할 수 있으며, 새로 계약을 하는 시점부터 변경된 공급대상의 최대 거주기간이 새로 적용됩니다
☞ 다만, 거주기간을 새로 적용하는 것은 자격이 변동되는 경우에 한하며 해당 행복주택 입주자의 전체 거주기간은 10년을 초과할 수 없습니다",https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1769&ccfNo=2&cciNo=3&cnpClsNo=2
